Data,latitude,longitude,"PRECIPITACAO TOTAL, HORARIO (mm)","PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB)",RADIACAO GLOBAL (KJ/m2),"TEMPERATURA DO AR - BULBO SECO, HORARIA (0C)","UMIDADE RELATIVA DO AR, HORARIA (%)","VENTO, RAJADA MAXIMA (m/s)"
2019-01-01,"-3,10361111","-60,01555555",1.8,1004.3,765.88,27.73,77.25,4.36
2019-01-02,"-3,10361111","-60,01555555",15.0,1005.08,630.28,26.7,81.17,4.73
2019-01-03,"-3,10361111","-60,01555555",0.8,1004.17,714.11,27.43,77.46,4.92
2019-01-04,"-3,10361111","-60,01555555",0.2,1004.48,732.69,27.98,75.83,3.53
2019-01-05,"-3,10361111","-60,01555555",12.6,1004.89,568.31,27.37,81.38,3.37
2019-01-06,"-3,10361111","-60,01555555",1.6,1005.44,556.93,26.45,82.5,3.8
2019-01-07,"-3,10361111","-60,01555555",2.2,1004.94,232.33,25.33,86.25,3.18
2019-01-08,"-3,10361111","-60,01555555",0.6,1005.21,432.28,26.19,81.96,4.58
2019-01-09,"-3,10361111","-60,01555555",0.0,1004.46,519.45,26.34,79.79,3.59
2019-01-10,"-3,10361111","-60,01555555",43.8,1005.53,248.03,24.26,87.88,3.46
2019-01-11,"-3,10361111","-60,01555555",5.8,1006.05,620.53,25.69,79.88,4.63
2019-01-12,"-3,10361111","-60,01555555",0.0,1005.35,941.82,27.12,72.42,4.88
2019-01-13,"-3,10361111","-60,01555555",21.0,1005.43,528.52,26.61,76.67,3.67
2019-01-14,"-3,10361111","-60,01555555",10.2,1006.48,922.06,25.98,77.71,4.73
2019-01-15,"-3,10361111","-60,01555555",0.0,1005.82,987.51,27.2,72.79,5.26
2019-01-16,"-3,10361111","-60,01555555",0.0,1005.72,836.77,28.3,69.42,5.58
2019-01-17,"-3,10361111","-60,01555555",1.8,1005.98,477.51,27.05,78.38,3.39
2019-01-18,"-3,10361111","-60,01555555",0.0,1005.15,822.91,27.79,74.54,3.12
2019-01-19,"-3,10361111","-60,01555555",18.0,1005.38,511.41,26.24,81.5,4.39
2019-01-20,"-3,10361111","-60,01555555",13.2,1005.68,825.83,26.42,75.92,4.54
2019-01-21,"-3,10361111","-60,01555555",33.0,1005.76,280.99,25.95,83.12,3.59
2019-01-22,"-3,10361111","-60,01555555",14.0,1006.62,436.28,25.85,86.42,2.9
2019-01-23,"-3,10361111","-60,01555555",15.6,1006.63,285.62,25.41,88.12,3.24
2019-01-24,"-3,10361111","-60,01555555",2.0,1005.92,641.88,26.46,80.96,3.37
2019-01-25,"-3,10361111","-60,01555555",0.2,1005.66,722.35,27.53,73.33,4.12
2019-01-26,"-3,10361111","-60,01555555",8.2,1005.24,738.02,28.36,70.83,3.83
2019-01-27,"-3,10361111","-60,01555555",0.2,1004.05,760.79,28.5,72.12,4.39
2019-01-28,"-3,10361111","-60,01555555",0.0,1003.76,718.07,27.79,73.67,5.52
2019-01-29,"-3,10361111","-60,01555555",10.8,1004.38,767.8,27.95,75.29,4.7
2019-01-30,"-3,10361111","-60,01555555",3.8,1005.48,442.75,25.84,84.67,3.61
2019-01-31,"-3,10361111","-60,01555555",2.4,1004.16,819.44,27.23,78.56,4.49
2019-02-01,"-3,10361111","-60,01555555",3.8,1004.41,643.54,27.14,79.33,3.43
2019-02-02,"-3,10361111","-60,01555555",1.8,1005.22,476.43,26.26,83.42,3.69
2019-02-03,"-3,10361111","-60,01555555",0.0,1005.05,570.38,26.62,80.12,3.89
2019-02-04,"-3,10361111","-60,01555555",1.2,1003.78,710.74,27.5,76.54,4.57
2019-02-05,"-3,10361111","-60,01555555",4.6,1004.24,459.77,26.66,80.58,3.42
2019-02-06,"-3,10361111","-60,01555555",2.0,1004.11,665.32,27.27,79.08,3.74
2019-02-07,"-3,10361111","-60,01555555",32.4,1002.87,598.28,27.47,79.38,3.75
2019-02-08,"-3,10361111","-60,01555555",1.8,1003.0,593.84,26.43,80.71,4.71
2019-02-09,"-3,10361111","-60,01555555",10.0,1003.9,320.65,25.52,86.5,3.12
2019-02-10,"-3,10361111","-60,01555555",48.2,1004.22,244.85,24.99,87.25,2.94
2019-02-11,"-3,10361111","-60,01555555",39.4,1003.88,503.08,25.69,86.83,2.89
2019-02-12,"-3,10361111","-60,01555555",6.2,1004.6,781.95,26.34,82.38,3.61
2019-02-13,"-3,10361111","-60,01555555",74.0,1005.42,254.65,26.2,85.79,2.81
2019-02-14,"-3,10361111","-60,01555555",4.4,1005.65,591.31,25.81,83.62,3.62
2019-02-15,"-3,10361111","-60,01555555",1.0,1005.95,721.41,26.87,78.0,4.47
2019-02-16,"-3,10361111","-60,01555555",0.0,1005.03,738.6,28.1,73.29,3.95
2019-02-17,"-3,10361111","-60,01555555",0.0,1005.34,686.58,28.87,64.42,4.19
2019-02-18,"-3,10361111","-60,01555555",2.6,1005.45,574.82,28.25,69.96,3.28
2019-02-19,"-3,10361111","-60,01555555",11.4,1005.63,568.55,26.14,83.71,3.92
2019-02-20,"-3,10361111","-60,01555555",26.8,1005.02,295.17,25.51,88.04,3.19
2019-02-21,"-3,10361111","-60,01555555",6.0,1005.34,349.15,25.57,86.67,3.42
2019-02-22,"-3,10361111","-60,01555555",9.0,1005.7,624.94,26.45,82.83,3.26
2019-02-23,"-3,10361111","-60,01555555",34.4,1004.92,687.25,27.26,77.25,4.14
2019-02-24,"-3,10361111","-60,01555555",0.2,1003.85,793.59,27.35,76.38,3.97
2019-02-25,"-3,10361111","-60,01555555",1.0,1004.2,813.9,27.9,72.83,5.1
2019-02-26,"-3,10361111","-60,01555555",8.0,1005.17,653.9,26.39,81.25,4.88
2019-02-27,"-3,10361111","-60,01555555",0.8,1005.51,436.05,26.46,76.58,4.79
2019-02-28,"-3,10361111","-60,01555555",21.0,1006.77,466.92,26.7,78.29,3.17
2019-03-01,"-3,10361111","-60,01555555",4.4,1006.66,723.34,26.4,79.21,3.82
2019-03-02,"-3,10361111","-60,01555555",0.2,1005.71,944.52,28.64,68.79,3.92
2019-03-03,"-3,10361111","-60,01555555",0.0,1004.8,954.89,29.25,68.5,5.43
2019-03-04,"-3,10361111","-60,01555555",1.2,1004.01,789.49,28.96,69.67,5.66
2019-03-05,"-3,10361111","-60,01555555",0.0,1004.93,927.91,29.43,63.96,5.37
2019-03-06,"-3,10361111","-60,01555555",0.2,1005.82,785.59,27.89,74.54,5.33
2019-03-07,"-3,10361111","-60,01555555",0.0,1005.35,647.68,27.75,73.83,5.61
2019-03-08,"-3,10361111","-60,01555555",5.0,1004.95,598.5,27.58,76.33,4.99
2019-03-09,"-3,10361111","-60,01555555",0.2,1004.15,807.81,28.03,75.83,4.42
2019-03-10,"-3,10361111","-60,01555555",0.2,1004.54,731.12,27.41,75.46,5.1
2019-03-11,"-3,10361111","-60,01555555",17.2,1004.54,289.1,25.8,82.17,3.89
2019-03-12,"-3,10361111","-60,01555555",4.0,1005.38,554.15,25.65,84.0,3.25
2019-03-13,"-3,10361111","-60,01555555",0.0,1004.79,817.4,27.13,77.65,4.56
2019-03-14,"-3,10361111","-60,01555555",0.0,1004.19,957.88,28.8,70.92,5.46
2019-03-15,"-3,10361111","-60,01555555",33.8,1004.37,281.45,26.76,80.42,4.57
2019-03-16,"-3,10361111","-60,01555555",0.0,1004.4,856.17,26.89,77.88,3.91
2019-03-17,"-3,10361111","-60,01555555",5.8,1004.32,758.56,28.11,77.04,4.5
2019-03-18,"-3,10361111","-60,01555555",0.2,1003.79,814.84,29.16,67.46,3.75
2019-03-19,"-3,10361111","-60,01555555",4.4,1003.3,681.82,28.75,70.96,3.89
2019-03-20,"-3,10361111","-60,01555555",5.2,1003.73,732.97,28.2,75.57,3.82
2019-03-21,"-3,10361111","-60,01555555",36.6,1004.55,451.55,27.27,81.75,3.92
2019-03-22,"-3,10361111","-60,01555555",10.0,1004.73,786.47,27.08,81.24,4.22
2019-03-23,"-3,10361111","-60,01555555",8.8,1004.95,727.07,28.32,77.96,4.01
2019-03-24,"-3,10361111","-60,01555555",2.8,1005.28,578.18,27.9,77.54,4.15
2019-03-25,"-3,10361111","-60,01555555",64.8,1005.26,223.05,25.75,86.62,3.13
2019-03-26,"-3,10361111","-60,01555555",0.0,1003.65,936.71,27.74,75.38,4.02
2019-03-27,"-3,10361111","-60,01555555",0.0,1003.49,991.62,29.11,69.42,5.05
2019-03-28,"-3,10361111","-60,01555555",0.2,1004.0,755.89,29.14,71.62,5.39
2019-03-29,"-3,10361111","-60,01555555",90.0,1005.27,169.94,26.34,85.83,4.71
2019-03-30,"-3,10361111","-60,01555555",10.8,1006.8,445.21,25.48,84.25,3.55
2019-03-31,"-3,10361111","-60,01555555",0.0,1005.18,595.29,27.65,77.38,3.52
2019-04-01,"-3,10361111","-60,01555555",0.6,1004.22,716.72,28.12,75.46,4.33
2019-04-02,"-3,10361111","-60,01555555",1.8,1003.79,886.58,28.41,75.46,4.3
2019-04-03,"-3,10361111","-60,01555555",5.4,1004.17,672.48,29.21,74.96,3.57
2019-04-04,"-3,10361111","-60,01555555",0.8,1004.35,429.47,26.57,80.92,4.72
2019-04-05,"-3,10361111","-60,01555555",0.0,1004.38,759.62,28.09,76.54,4.8
2019-04-06,"-3,10361111","-60,01555555",0.0,1004.45,860.67,29.41,69.46,4.7
2019-04-07,"-3,10361111","-60,01555555",65.4,1005.87,382.83,26.62,82.33,4.76
2019-04-08,"-3,10361111","-60,01555555",19.6,1006.46,397.83,25.84,85.62,4.19
2019-04-09,"-3,10361111","-60,01555555",1.6,1005.97,500.57,25.84,84.08,3.37
2019-04-10,"-3,10361111","-60,01555555",2.2,1005.06,754.0,26.74,78.46,3.69
2019-04-11,"-3,10361111","-60,01555555",7.4,1004.68,646.83,27.74,77.0,3.38
2019-04-12,"-3,10361111","-60,01555555",2.6,1005.45,549.33,27.18,80.92,3.88
2019-04-13,"-3,10361111","-60,01555555",16.4,1004.52,657.12,26.59,81.92,3.48
2019-04-14,"-3,10361111","-60,01555555",0.0,1003.72,718.91,27.53,78.75,3.91
2019-04-15,"-3,10361111","-60,01555555",39.0,1005.06,173.1,25.82,85.08,3.53
2019-04-16,"-3,10361111","-60,01555555",0.0,1005.7,604.32,26.9,80.12,3.35
2019-04-17,"-3,10361111","-60,01555555",0.0,1004.24,750.0,27.75,74.54,3.99
2019-04-18,"-3,10361111","-60,01555555",0.0,1003.43,898.21,28.83,72.46,4.17
2019-04-19,"-3,10361111","-60,01555555",0.0,1004.1,719.53,28.12,75.54,3.56
2019-04-20,"-3,10361111","-60,01555555",13.0,1004.99,474.15,26.89,79.96,3.94
2019-04-21,"-3,10361111","-60,01555555",18.0,1004.75,416.12,26.55,83.92,3.02
2019-04-22,"-3,10361111","-60,01555555",5.0,1004.44,371.27,26.53,82.75,3.02
2019-04-23,"-3,10361111","-60,01555555",12.2,1004.67,420.95,26.25,81.67,3.52
2019-04-24,"-3,10361111","-60,01555555",0.8,1005.19,897.82,27.68,75.88,3.99
2019-04-25,"-3,10361111","-60,01555555",0.0,1004.8,855.12,28.31,76.12,4.37
