Data,latitude,longitude,"PRECIPITACAO TOTAL, HORARIO (mm)","PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB)",RADIACAO GLOBAL (KJ/m2),"TEMPERATURA DO AR - BULBO SECO, HORARIA (0C)","UMIDADE RELATIVA DO AR, HORARIA (%)","VENTO, RAJADA MAXIMA (m/s)"
2020-01-01,",03502","-51,088763",11.6,1009.19,1203.11,25.78,84.79,4.91
2020-01-02,",03502","-51,088763",3.2,1009.24,1302.55,26.08,82.83,4.75
2020-01-03,",03502","-51,088763",7.4,1010.61,1155.92,26.01,83.62,3.92
2020-01-04,",03502","-51,088763",9.0,1011.26,945.44,25.48,88.12,4.32
2020-01-05,",03502","-51,088763",23.2,1010.15,1151.89,25.34,87.46,3.9
2020-01-06,",03502","-51,088763",0.2,1010.0,1334.56,26.12,82.46,4.08
2020-01-07,",03502","-51,088763",7.2,1010.69,1169.21,26.33,85.29,4.52
2020-01-08,",03502","-51,088763",3.4,1010.57,1139.75,26.08,85.12,4.91
2020-01-09,",03502","-51,088763",6.4,1010.75,1182.69,25.53,83.67,4.91
2020-01-10,",03502","-51,088763",0.2,1010.44,1486.03,26.13,80.12,4.97
2020-01-11,",03502","-51,088763",0.0,1009.69,1635.61,26.68,76.33,5.28
2020-01-12,",03502","-51,088763",8.0,1010.6,835.04,25.82,82.96,4.47
2020-01-13,",03502","-51,088763",5.0,1010.49,1590.71,26.04,83.13,4.1
2020-01-14,",03502","-51,088763",0.0,1009.42,1909.25,27.54,77.58,4.47
2020-01-15,",03502","-51,088763",2.2,1009.13,1078.98,26.63,84.42,4.68
2020-01-16,",03502","-51,088763",3.0,1009.72,1806.93,27.15,82.46,4.84
2020-01-17,",03502","-51,088763",0.0,1010.76,1853.74,27.79,78.96,5.16
2020-01-18,",03502","-51,088763",5.8,1010.52,1359.72,27.59,79.79,5.6
2020-01-19,",03502","-51,088763",6.0,1009.97,1111.56,26.88,85.38,4.65
2020-01-20,",03502","-51,088763",18.4,1009.6,877.63,25.36,89.29,4.55
2020-01-21,",03502","-51,088763",2.2,1008.87,1047.73,25.66,86.46,5.19
2020-01-22,",03502","-51,088763",0.0,1008.55,1320.05,26.64,77.88,4.91
2020-01-23,",03502","-51,088763",0.0,1008.8,1702.39,26.68,76.08,4.75
2020-01-24,",03502","-51,088763",3.8,1009.18,1153.34,26.09,84.54,4.07
2020-01-25,",03502","-51,088763",0.0,1009.4,1634.52,27.71,81.21,4.46
2020-01-26,",03502","-51,088763",69.6,1010.59,490.2,25.45,91.5,4.14
2020-01-27,",03502","-51,088763",4.2,1011.1,707.25,24.65,88.88,3.81
2020-01-28,",03502","-51,088763",0.2,1009.88,1619.88,26.37,83.42,4.18
2020-01-29,",03502","-51,088763",0.0,1009.85,1148.9,27.12,81.92,5.02
