Data,latitude,longitude,"PRECIPITACAO TOTAL, HORARIO (mm)","PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB)",RADIACAO GLOBAL (KJ/m2),"TEMPERATURA DO AR - BULBO SECO, HORARIA (0C)","UMIDADE RELATIVA DO AR, HORARIA (%)","VENTO, RAJADA MAXIMA (m/s)"
2024-01-01,"-19,97999999","-43,95861111",11.8,880.92,386.06,18.45,89.92,11.21
2024-01-02,"-19,97999999","-43,95861111",13.6,879.98,556.23,19.75,84.67,9.95
2024-01-03,"-19,97999999","-43,95861111",35.8,879.97,203.67,19.23,90.21,7.93
2024-01-04,"-19,97999999","-43,95861111",62.0,878.85,228.08,19.76,91.0,9.8
2024-01-05,"-19,97999999","-43,95861111",0.2,878.6,923.28,22.34,74.0,5.22
2024-01-06,"-19,97999999","-43,95861111",0.0,879.82,1001.48,22.72,68.25,7.46
2024-01-07,"-19,97999999","-43,95861111",7.8,880.79,765.41,21.94,75.21,8.95
2024-01-08,"-19,97999999","-43,95861111",0.2,881.43,751.59,22.31,73.79,6.76
2024-01-09,"-19,97999999","-43,95861111",19.4,882.57,766.95,21.83,73.58,6.27
2024-01-10,"-19,97999999","-43,95861111",0.0,881.99,752.46,22.61,67.67,6.59
2024-01-11,"-19,97999999","-43,95861111",2.2,881.6,611.8,21.91,75.21,7.29
2024-01-12,"-19,97999999","-43,95861111",0.2,880.22,853.27,22.95,72.67,6.0
2024-01-13,"-19,97999999","-43,95861111",2.2,881.1,720.36,21.34,80.17,8.2
2024-01-14,"-19,97999999","-43,95861111",46.4,882.98,761.63,21.38,78.29,7.49
2024-01-15,"-19,97999999","-43,95861111",28.4,883.72,652.24,21.08,73.62,6.61
2024-01-16,"-19,97999999","-43,95861111",0.0,883.42,1074.17,24.53,58.75,5.56
2024-01-17,"-19,97999999","-43,95861111",0.4,883.21,954.03,24.58,64.38,7.84
2024-01-18,"-19,97999999","-43,95861111",8.6,882.22,1073.13,24.32,63.21,6.97
2024-01-19,"-19,97999999","-43,95861111",0.4,881.46,837.85,23.91,59.67,8.91
2024-01-20,"-19,97999999","-43,95861111",0.0,879.62,1085.76,24.34,54.92,7.59
2024-01-21,"-19,97999999","-43,95861111",10.6,879.6,662.99,22.53,73.08,8.03
2024-01-22,"-19,97999999","-43,95861111",0.0,880.45,914.02,22.39,71.62,7.77
2024-01-23,"-19,97999999","-43,95861111",13.8,879.18,799.33,21.93,74.29,11.99
2024-01-24,"-19,97999999","-43,95861111",46.0,877.26,761.5,19.9,83.04,9.99
2024-01-25,"-19,97999999","-43,95861111",11.0,876.67,867.49,21.62,77.79,7.53
2024-01-26,"-19,97999999","-43,95861111",11.0,878.05,780.4,20.78,76.21,10.75
2024-01-27,"-19,97999999","-43,95861111",0.8,880.05,587.88,20.63,78.54,7.22
2024-01-28,"-19,97999999","-43,95861111",6.6,881.4,559.11,21.78,80.0,6.99
2024-01-29,"-19,97999999","-43,95861111",21.6,882.11,854.92,22.24,74.33,7.13
2024-01-30,"-19,97999999","-43,95861111",6.0,881.71,807.81,23.31,63.96,6.34
2024-01-31,"-19,97999999","-43,95861111",21.6,882.4,612.92,21.66,73.21,6.64
2024-02-01,"-19,97999999","-43,95861111",11.2,883.16,878.06,20.92,72.88,6.85
2024-02-02,"-19,97999999","-43,95861111",0.0,884.27,990.73,22.41,67.54,9.61
2024-02-03,"-19,97999999","-43,95861111",0.0,884.64,996.51,22.08,65.46,9.99
2024-02-04,"-19,97999999","-43,95861111",0.0,883.84,722.61,22.12,70.04,9.49
2024-02-05,"-19,97999999","-43,95861111",0.0,883.16,748.51,22.18,67.58,7.31
2024-02-06,"-19,97999999","-43,95861111",48.6,884.0,730.13,20.32,77.96,7.75
2024-02-07,"-19,97999999","-43,95861111",0.2,882.68,821.24,21.12,76.21,6.95
2024-02-08,"-19,97999999","-43,95861111",2.2,881.68,493.81,20.21,82.42,7.28
2024-02-09,"-19,97999999","-43,95861111",0.4,882.59,1033.04,20.55,71.42,11.0
2024-02-10,"-19,97999999","-43,95861111",0.0,883.94,920.42,21.03,68.12,10.27
2024-02-11,"-19,97999999","-43,95861111",0.0,885.32,885.84,21.54,72.46,9.47
2024-02-12,"-19,97999999","-43,95861111",0.0,886.05,1145.06,22.37,66.88,9.09
2024-02-13,"-19,97999999","-43,95861111",0.0,885.31,1072.99,23.53,60.54,6.59
2024-02-14,"-19,97999999","-43,95861111",1.2,884.01,901.22,23.37,61.58,7.16
2024-02-15,"-19,97999999","-43,95861111",15.0,882.6,523.82,21.48,69.46,7.41
2024-02-16,"-19,97999999","-43,95861111",1.2,881.4,504.33,20.54,83.75,6.52
2024-02-17,"-19,97999999","-43,95861111",24.6,880.48,610.58,20.96,81.92,5.31
2024-02-18,"-19,97999999","-43,95861111",0.2,879.42,607.2,20.9,76.88,6.31
2024-02-19,"-19,97999999","-43,95861111",15.2,878.47,492.58,20.91,82.08,7.12
2024-02-20,"-19,97999999","-43,95861111",8.4,877.24,176.93,19.5,90.67,5.82
2024-02-21,"-19,97999999","-43,95861111",21.8,877.88,266.6,19.64,89.92,7.55
